student_ID,Gender,EthnicGroup,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,MathScore,ReadingScore,School
601,female,group D,standard,NA,married,never,82,84,5
602,female,group D,standard,none,single,sometimes,83,85,5
603,male,group D,free/reduced,completed,married,sometimes,54,58,5
604,female,NA,free/reduced,none,married,never,44,53,5
605,male,group D,free/reduced,NA,married,sometimes,54,47,5
606,female,group D,standard,none,married,sometimes,64,68,5
607,male,group C,standard,none,married,regularly,67,65,5
608,female,group E,free/reduced,none,married,regularly,69,85,5
609,female,group D,standard,none,divorced,sometimes,84,87,5
610,male,group E,free/reduced,completed,married,regularly,71,79,5
611,female,NA,standard,none,single,sometimes,80,76,5
612,female,group C,standard,completed,married,regularly,71,86,5
613,male,group D,standard,completed,single,sometimes,71,71,5
614,female,group D,standard,completed,NA,sometimes,67,86,5
615,female,group C,standard,NA,widowed,regularly,61,73,5
616,male,group D,free/reduced,none,married,regularly,43,45,5
617,female,group A,standard,none,married,NA,78,84,5
618,female,group C,free/reduced,completed,divorced,regularly,48,66,5
619,female,group B,standard,completed,divorced,sometimes,44,59,5
620,female,group C,standard,completed,married,never,71,89,5
621,female,group A,standard,none,married,sometimes,79,96,5
622,male,group C,standard,completed,single,sometimes,63,74,5
623,female,group C,standard,none,single,regularly,56,71,5
624,male,group A,free/reduced,none,married,regularly,45,48,5
625,male,group B,standard,none,divorced,regularly,89,74,5
626,male,group E,standard,none,married,sometimes,76,66,5
627,female,group D,standard,none,married,sometimes,55,68,5
628,female,group C,free/reduced,none,divorced,regularly,45,56,5
629,female,group D,standard,completed,single,sometimes,76,83,5
630,male,group B,standard,none,divorced,sometimes,59,67,5
631,male,group B,standard,none,married,sometimes,94,79,5
632,female,group A,standard,none,married,never,56,66,5
633,female,group D,standard,none,divorced,never,69,80,5
634,female,group A,free/reduced,none,married,regularly,47,60,5
636,male,group C,standard,completed,divorced,regularly,100,97,5
637,male,group B,standard,none,married,sometimes,77,72,5
638,male,NA,free/reduced,completed,married,sometimes,77,83,5
639,female,group D,standard,none,married,sometimes,49,67,5
640,female,group C,standard,completed,single,regularly,82,82,5
641,female,group D,standard,none,divorced,regularly,59,62,5
642,male,group D,free/reduced,none,married,sometimes,61,59,5
643,female,group C,free/reduced,completed,NA,sometimes,57,73,5
644,female,group A,free/reduced,NA,married,never,57,72,5
646,male,group C,standard,NA,married,NA,65,62,5
647,female,group A,standard,completed,single,sometimes,78,93,5
648,female,group B,standard,none,married,sometimes,49,49,5
649,male,group C,standard,none,NA,regularly,97,82,5
650,female,group C,standard,completed,married,NA,74,75,5
651,male,group B,standard,none,single,sometimes,81,76,5
652,male,group D,standard,none,single,regularly,82,72,5
653,male,group C,standard,none,married,regularly,72,69,5
654,male,group D,standard,none,single,never,53,50,5
655,male,group D,standard,completed,divorced,sometimes,77,73,5
656,female,group C,standard,none,married,regularly,75,86,5
657,female,group E,standard,none,single,sometimes,77,87,5
658,female,group D,free/reduced,none,married,sometimes,47,55,5
659,female,group C,free/reduced,NA,married,regularly,63,87,5
660,male,group A,standard,completed,divorced,regularly,58,55,5
661,female,group A,standard,completed,married,sometimes,61,73,5
662,female,group D,standard,completed,single,sometimes,67,81,5
663,female,group E,standard,none,married,regularly,73,84,5
664,female,group C,standard,completed,NA,sometimes,77,89,5
665,male,group B,free/reduced,none,single,sometimes,56,52,5
666,male,group C,standard,completed,married,sometimes,90,78,5
667,male,group D,free/reduced,completed,divorced,sometimes,86,80,5
668,male,group C,free/reduced,completed,single,never,78,69,5
669,female,group C,standard,none,divorced,sometimes,83,97,5
670,female,group E,standard,completed,single,regularly,78,74,5
671,female,NA,standard,completed,divorced,sometimes,84,93,5
672,female,NA,standard,none,married,regularly,77,85,5
673,female,group D,standard,completed,married,never,76,90,5
674,female,group D,standard,completed,married,regularly,75,85,5
675,female,group C,free/reduced,none,single,regularly,33,33,5
677,female,group C,standard,completed,married,sometimes,52,69,5
679,male,group E,standard,none,NA,regularly,94,81,5
680,female,group B,standard,completed,NA,sometimes,86,94,5
681,male,group B,free/reduced,none,single,regularly,78,74,5
682,female,NA,standard,completed,married,sometimes,95,97,5
683,female,group B,standard,none,divorced,sometimes,36,54,5
684,male,group D,free/reduced,none,married,regularly,64,72,5
685,female,group E,standard,completed,married,sometimes,76,80,5
686,female,group D,standard,none,married,regularly,75,83,5
687,male,group D,standard,none,married,sometimes,58,58,5
688,male,group A,standard,none,single,sometimes,81,78,5
689,male,group D,free/reduced,NA,divorced,sometimes,53,43,5
690,female,group C,standard,completed,married,sometimes,80,99,5
691,female,group B,standard,none,single,regularly,73,71,5
692,male,group C,free/reduced,none,NA,sometimes,58,62,5
693,female,group C,standard,none,married,never,69,85,5
694,female,group D,standard,none,married,never,70,89,5
695,female,group C,standard,completed,married,sometimes,74,82,5
696,female,NA,standard,none,married,never,63,74,5
697,female,group D,standard,completed,married,regularly,80,97,5
698,female,group C,standard,none,married,sometimes,44,57,5
699,male,group B,standard,none,married,sometimes,83,85,5
700,female,group E,standard,none,married,regularly,74,73,5
701,male,group A,free/reduced,none,married,regularly,41,42,5
702,female,group C,standard,none,married,regularly,57,68,5
703,female,group D,standard,none,married,regularly,51,53,5
704,male,group C,standard,NA,married,never,72,60,5
705,female,group D,standard,completed,married,sometimes,81,92,5
706,female,group D,standard,completed,married,regularly,77,86,5
707,male,group C,standard,completed,married,sometimes,86,87,5
708,male,group B,free/reduced,none,married,regularly,73,74,5
709,male,group B,free/reduced,completed,married,sometimes,75,78,5
710,male,group B,free/reduced,completed,divorced,sometimes,68,63,5
711,male,group D,standard,completed,single,regularly,81,85,5
712,male,group D,standard,none,divorced,regularly,58,50,5
713,male,group D,standard,none,married,regularly,69,62,5
714,female,group C,standard,none,divorced,regularly,53,59,5
715,male,group C,standard,none,married,regularly,81,69,5
716,male,group C,standard,completed,married,sometimes,78,79,5
717,female,group B,standard,completed,married,regularly,80,86,5
718,female,group B,standard,none,single,sometimes,64,77,5
720,female,group B,standard,none,married,regularly,41,40,5
721,male,group D,free/reduced,none,married,sometimes,68,60,5
722,male,group B,free/reduced,none,married,regularly,31,40,5
723,male,group E,free/reduced,completed,married,sometimes,98,85,5
724,male,group C,standard,none,single,regularly,60,52,5
725,female,NA,standard,none,married,never,47,57,5
726,female,group B,standard,completed,divorced,sometimes,70,87,5
727,male,group E,free/reduced,none,married,regularly,93,76,5
728,male,group B,standard,none,divorced,regularly,81,79,5
729,female,group B,free/reduced,completed,married,sometimes,58,65,5
730,female,group D,free/reduced,completed,married,sometimes,56,56,5
731,female,group D,free/reduced,none,married,sometimes,75,74,5
732,female,group C,standard,completed,married,sometimes,44,54,5
733,female,group C,standard,none,divorced,regularly,66,87,5
734,female,group D,standard,none,divorced,sometimes,53,70,5
735,male,group C,standard,completed,divorced,regularly,73,70,5
736,male,group D,free/reduced,completed,divorced,sometimes,58,61,5
737,male,group C,standard,completed,divorced,never,53,57,5
738,female,group D,free/reduced,completed,divorced,sometimes,60,81,5
739,female,group C,free/reduced,completed,single,never,23,43,5
741,female,group E,standard,completed,married,regularly,89,89,5
742,female,group E,standard,none,married,sometimes,80,80,5
743,male,group D,free/reduced,none,married,sometimes,39,39,5
744,female,group B,free/reduced,completed,married,regularly,49,51,5
745,female,group B,standard,completed,divorced,sometimes,53,69,5
746,male,group B,free/reduced,completed,single,never,65,57,5
747,female,group C,standard,none,married,regularly,60,72,5
748,male,group A,standard,completed,married,sometimes,74,72,5
749,male,group B,free/reduced,completed,married,sometimes,50,55,5
750,male,group C,free/reduced,none,married,sometimes,51,55,5
751,female,group E,standard,none,married,regularly,83,80,5
752,female,group C,standard,completed,single,regularly,40,42,5
753,female,group D,standard,none,divorced,sometimes,64,63,5
754,male,group C,standard,none,divorced,regularly,82,67,5
755,male,group C,standard,completed,married,sometimes,82,74,5
756,male,group B,free/reduced,none,divorced,regularly,64,57,5
757,female,group D,standard,NA,single,sometimes,80,92,5
758,male,group D,standard,completed,divorced,regularly,73,68,5
759,male,group C,standard,completed,divorced,never,72,74,5
760,male,group E,free/reduced,completed,widowed,regularly,86,80,5
761,female,group B,free/reduced,none,single,regularly,31,40,5
762,female,group E,free/reduced,none,married,sometimes,69,84,5
763,female,group C,free/reduced,none,single,sometimes,67,76,5
764,male,NA,standard,completed,married,never,88,89,5
765,male,group A,free/reduced,completed,divorced,sometimes,39,46,5
766,female,group B,standard,none,divorced,regularly,59,69,5
767,male,NA,standard,none,single,sometimes,46,38,5
768,female,group A,free/reduced,completed,married,sometimes,51,66,5
769,male,group D,standard,completed,married,sometimes,48,42,5
770,female,group D,standard,none,married,regularly,50,63,5
771,female,group B,free/reduced,none,married,sometimes,59,80,5
772,female,group E,standard,none,divorced,sometimes,67,68,5
773,female,group B,standard,completed,married,sometimes,78,75,5
774,female,group D,standard,completed,single,sometimes,86,97,5
775,male,group B,standard,none,married,regularly,81,65,5
777,female,group C,free/reduced,completed,married,sometimes,67,83,5
778,female,group D,standard,none,single,sometimes,78,89,5
779,female,group C,free/reduced,none,married,regularly,73,86,5
780,male,group C,free/reduced,none,married,sometimes,84,90,5
781,female,group C,standard,none,married,sometimes,51,54,5
782,female,group E,standard,none,married,regularly,100,100,5
783,male,group C,free/reduced,none,divorced,regularly,52,56,5
784,female,group C,standard,none,married,sometimes,65,61,5
785,female,group C,free/reduced,none,divorced,sometimes,27,46,5
786,male,group E,standard,none,married,regularly,65,60,5
787,female,group C,standard,none,married,sometimes,75,77,5
788,female,group B,standard,none,married,sometimes,50,68,5
789,male,group C,standard,completed,divorced,never,64,68,5
790,female,group C,standard,none,married,regularly,67,82,5
791,female,group E,standard,completed,married,never,62,60,5
792,male,group C,standard,none,single,regularly,80,79,5
793,female,group D,standard,completed,married,regularly,44,55,5
794,male,group B,standard,none,single,regularly,67,72,5
795,female,group C,free/reduced,completed,married,regularly,44,61,5
796,male,group B,standard,none,married,regularly,67,64,5
797,female,group B,free/reduced,none,married,sometimes,51,68,5
798,male,group B,standard,none,divorced,regularly,91,90,5
799,male,group C,standard,none,married,sometimes,67,55,5
800,female,group C,free/reduced,none,married,regularly,54,54,5
801,female,group B,standard,none,married,sometimes,59,65,5
802,male,group C,standard,none,divorced,sometimes,61,59,5
803,female,group C,standard,completed,single,never,73,81,5
804,male,group D,standard,none,married,sometimes,64,65,5
805,female,group C,standard,none,married,regularly,50,60,5
806,male,group D,standard,none,divorced,NA,63,54,5
807,female,group E,standard,none,single,NA,66,66,5
808,male,group C,free/reduced,none,married,sometimes,46,47,5
809,male,group A,free/reduced,completed,married,never,68,71,5
810,male,group D,standard,none,married,regularly,74,76,5
811,female,group D,standard,completed,divorced,regularly,86,96,5
812,female,group B,standard,completed,married,never,41,65,5
813,female,NA,standard,completed,married,NA,60,74,5
814,female,group E,standard,none,NA,regularly,86,77,5
